Food code,Main food description,WWEIA Category number,WWEIA Category description,Seq num,Portion description,Portion weight (g)
92121040,"Coffee, instant, pre-lightened and pre-sweetened with low calorie sweetener, reconstituted",7302,Coffee,1,1 fl oz,30.0
92121040,"Coffee, instant, pre-lightened and pre-sweetened with low calorie sweetener, reconstituted",7302,Coffee,5,1 cup (8 fl oz),240.0
92121041,"Coffee, instant, decaffeinated, pre-lightened and pre-sweetened with low calorie sweetener, reconstituted",7302,Coffee,1,1 fl oz,30.0
92121041,"Coffee, instant, decaffeinated, pre-lightened and pre-sweetened with low calorie sweetener, reconstituted",7302,Coffee,2,1 cup (8 fl oz),240.0
92121050,"Coffee, mocha, instant, decaffeinated, pre-lightened and pre-sweetened with low calorie sweetener, reconstituted",7302,Coffee,1,1 fl oz,30.0
92121050,"Coffee, mocha, instant, decaffeinated, pre-lightened and pre-sweetened with low calorie sweetener, reconstituted",7302,Coffee,6,1 cup (8 fl oz),240.0
92130000,"Coffee, pre-lightened and pre-sweetened with sugar",7302,Coffee,1,1 fl oz,31.0
92130000,"Coffee, pre-lightened and pre-sweetened with sugar",7302,Coffee,10,1 cup (8 fl oz),248.0
92130001,"Coffee, decaffeinated, pre-lightened and pre-sweetened with sugar",7302,Coffee,1,1 fl oz,31.0
92130001,"Coffee, decaffeinated, pre-lightened and pre-sweetened with sugar",7302,Coffee,10,1 cup (8 fl oz),248.0
92130005,"Coffee, pre-lightened and pre-sweetened with low calorie sweetener",7302,Coffee,1,1 fl oz,30.0
92130005,"Coffee, pre-lightened and pre-sweetened with low calorie sweetener",7302,Coffee,10,1 cup (8 fl oz),240.0
92130006,"Coffee, decaffeinated, pre-lightened and pre-sweetened with low calorie sweetener",7302,Coffee,1,1 fl oz,30.0
92130006,"Coffee, decaffeinated, pre-lightened and pre-sweetened with low calorie sweetener",7302,Coffee,10,1 cup (8 fl oz),240.0
92130010,"Coffee, pre-lightened",7302,Coffee,1,1 fl oz,30.0
92130010,"Coffee, pre-lightened",7302,Coffee,6,1 cup (8 fl oz),240.0
92130011,"Coffee, decaffeinated, pre-lightened",7302,Coffee,1,1 fl oz,30.0
92130011,"Coffee, decaffeinated, pre-lightened",7302,Coffee,2,1 cup (8 fl oz),240.0
92130020,"Coffee, pre-sweetened with sugar",7302,Coffee,1,1 fl oz,31.0
92130020,"Coffee, pre-sweetened with sugar",7302,Coffee,6,1 cup (8 fl oz),248.0
92130021,"Coffee, decaffeinated, pre-sweetened with sugar",7302,Coffee,1,1 fl oz,31.0
92130021,"Coffee, decaffeinated, pre-sweetened with sugar",7302,Coffee,2,1 cup (8 fl oz),248.0
92130030,"Coffee, pre-sweetened with low calorie sweetener",7302,Coffee,1,1 fl oz,30.0
92130030,"Coffee, pre-sweetened with low calorie sweetener",7302,Coffee,2,1 cup (8 fl oz),240.0
92130031,"Coffee, decaffeinated, pre-sweetened with low calorie sweetener",7302,Coffee,1,1 fl oz,30.0
92130031,"Coffee, decaffeinated, pre-sweetened with low calorie sweetener",7302,Coffee,2,1 cup (8 fl oz),240.0
92152000,"Coffee and chicory, brewed",7302,Coffee,1,1 fl oz,30.0
92152000,"Coffee and chicory, brewed",7302,Coffee,5,1 cup (8 fl oz),240.0
92152010,"Coffee and chicory, brewed, decaffeinated",7302,Coffee,1,1 fl oz,30.0
92152010,"Coffee and chicory, brewed, decaffeinated",7302,Coffee,2,1 cup (8 fl oz),240.0
92161000,"Coffee, Cappuccino",7302,Coffee,1,1 fl oz,30.0
92161000,"Coffee, Cappuccino",7302,Coffee,5,1 cup (8 fl oz),240.0
92161000,"Coffee, Cappuccino",7302,Coffee,6,1 small,360.0
92161000,"Coffee, Cappuccino",7302,Coffee,7,1 medium,480.0
92161000,"Coffee, Cappuccino",7302,Coffee,8,1 large,600.0
92161001,"Coffee, Cappuccino, nonfat",7302,Coffee,1,1 fl oz,30.0
92161001,"Coffee, Cappuccino, nonfat",7302,Coffee,2,1 cup (8 fl oz),240.0
92161001,"Coffee, Cappuccino, nonfat",7302,Coffee,3,1 small,360.0
92161001,"Coffee, Cappuccino, nonfat",7302,Coffee,4,1 medium,480.0
92161001,"Coffee, Cappuccino, nonfat",7302,Coffee,5,1 large,600.0
92161002,"Coffee, Cappuccino, with non-dairy milk",7302,Coffee,1,1 fl oz,30.0
92161002,"Coffee, Cappuccino, with non-dairy milk",7302,Coffee,2,1 cup (8 fl oz),240.0
92161002,"Coffee, Cappuccino, with non-dairy milk",7302,Coffee,3,1 small,360.0
92161002,"Coffee, Cappuccino, with non-dairy milk",7302,Coffee,4,1 medium,480.0
92161002,"Coffee, Cappuccino, with non-dairy milk",7302,Coffee,5,1 large,600.0
92162000,"Coffee, Cappuccino, decaffeinated",7302,Coffee,1,1 fl oz,30.0
92162000,"Coffee, Cappuccino, decaffeinated",7302,Coffee,5,1 cup (8 fl oz),240.0
92162000,"Coffee, Cappuccino, decaffeinated",7302,Coffee,6,1 small,360.0
92162000,"Coffee, Cappuccino, decaffeinated",7302,Coffee,7,1 medium,480.0
92162000,"Coffee, Cappuccino, decaffeinated",7302,Coffee,8,1 large,600.0
92162001,"Coffee, Cappuccino, decaffeinated, nonfat",7302,Coffee,1,1 fl oz,30.0
92162001,"Coffee, Cappuccino, decaffeinated, nonfat",7302,Coffee,2,1 cup (8 fl oz),240.0
92162001,"Coffee, Cappuccino, decaffeinated, nonfat",7302,Coffee,3,1 small,360.0
92162001,"Coffee, Cappuccino, decaffeinated, nonfat",7302,Coffee,4,1 medium,480.0
92162001,"Coffee, Cappuccino, decaffeinated, nonfat",7302,Coffee,5,1 large,600.0
92162002,"Coffee, Cappuccino, decaffeinated, with non-dairy milk",7302,Coffee,1,1 fl oz,30.0
92162002,"Coffee, Cappuccino, decaffeinated, with non-dairy milk",7302,Coffee,2,1 cup (8 fl oz),240.0
92162002,"Coffee, Cappuccino, decaffeinated, with non-dairy milk",7302,Coffee,3,1 small,360.0
92162002,"Coffee, Cappuccino, decaffeinated, with non-dairy milk",7302,Coffee,4,1 medium,480.0
92162002,"Coffee, Cappuccino, decaffeinated, with non-dairy milk",7302,Coffee,5,1 large,600.0
92171000,"Coffee, bottled/canned",7302,Coffee,1,1 fl oz,31.0
92171000,"Coffee, bottled/canned",7302,Coffee,2,1 bottle/can (6.5 fl oz),202.0
92171000,"Coffee, bottled/canned",7302,Coffee,3,1 bottle/can (9.5 fl oz),295.0
92171000,"Coffee, bottled/canned",7302,Coffee,4,1 bottle/can (11 fl oz),341.0
92171000,"Coffee, bottled/canned",7302,Coffee,5,1 bottle/can (15 fl oz),465.0
92171010,"Coffee, bottled/canned, light",7302,Coffee,1,1 fl oz,30.0
92171010,"Coffee, bottled/canned, light",7302,Coffee,2,1 bottle/can (6.5 fl oz),195.0
92171010,"Coffee, bottled/canned, light",7302,Coffee,3,1 bottle/can (9.5 fl oz),285.0
92171010,"Coffee, bottled/canned, light",7302,Coffee,4,1 bottle/can (11 fl oz),330.0
92171010,"Coffee, bottled/canned, light",7302,Coffee,5,1 bottle/can (15 fl oz),450.0
92191100,"Coffee, instant, not reconstituted",9999,Not included in a food category,1,"1 teaspoon, dry",0.9
92191105,"Coffee, instant, 50% less caffeine, not reconstituted",9999,Not included in a food category,1,"1 teaspoon, dry",0.9
92191200,"Coffee, instant, decaffeinated, not reconstituted",9999,Not included in a food category,1,"1 teaspoon, dry",0.9
92191400,"Coffee, instant, pre-sweetened with sugar, not reconstituted",9999,Not included in a food category,1,"1 teaspoon, dry",3.4
92192000,"Coffee, mocha, instant, pre-lightened and pre-sweetened with sugar, not reconstituted",9999,Not included in a food category,1,"1 teaspoon, dry",3.4
92192030,"Coffee, mocha, instant, pre-lightened and pre-sweetened with low calorie sweetener, not reconstituted",9999,Not included in a food category,1,"1 teaspoon, dry",1.7
92192040,"Coffee, mocha, instant, decaffeinated, pre-lightened and pre-sweetend with low calorie sweetener, not reconstituted",9999,Not included in a food category,1,"1 teaspoon, dry",1.7
92193000,"Coffee, instant, pre-lightened and pre-sweetened with sugar, not reconstituted",9999,Not included in a food category,1,"1 teaspoon, dry",3.4
92193005,"Coffee, instant, decaffeinated, pre-lightened and pre-sweetened with sugar, not reconstituted",9999,Not included in a food category,1,"1 teaspoon, dry",3.4
92193020,"Coffee, instant, pre-lightened and pre-sweetened with low calorie sweetener, not reconstituted",9999,Not included in a food category,1,"1 teaspoon, dry",1.7
92193025,"Coffee, instant, decaffeinated, pre-lightened and pre-sweetened with low calorie sweetener, not reconstituted",9999,Not included in a food category,1,"1 teaspoon, dry",1.7
92201010,Coffee substitute,7302,Coffee,1,1 fl oz,30.0
92201010,Coffee substitute,7302,Coffee,5,1 cup (8 fl oz),240.0
92202010,Chicory beverage,7302,Coffee,1,1 fl oz,30.0
92202010,Chicory beverage,7302,Coffee,5,1 cup (8 fl oz),240.0
92203000,Cereal beverage,7302,Coffee,1,1 fl oz,30.0
92203000,Cereal beverage,7302,Coffee,5,1 cup (8 fl oz),240.0
92203110,"Cereal beverage with beet roots, from powdered instant",7302,Coffee,1,1 fl oz,30.0
92203110,"Cereal beverage with beet roots, from powdered instant",7302,Coffee,5,1 cup (8 fl oz),240.0
92291300,"Coffee substitute, dry powder",9999,Not included in a food category,1,"1 teaspoon, dry",2.3
92302000,"Tea, hot, leaf, black",7304,Tea,1,1 fl oz,30.0
92302000,"Tea, hot, leaf, black",7304,Tea,5,1 cup,240.0
92302000,"Tea, hot, leaf, black",7304,Tea,6,1 small,360.0
92302000,"Tea, hot, leaf, black",7304,Tea,7,1 medium,480.0
92302000,"Tea, hot, leaf, black",7304,Tea,8,1 large,600.0
92302500,"Tea, hot, leaf, black, decaffeinated",7304,Tea,1,1 fl oz,30.0
92302500,"Tea, hot, leaf, black, decaffeinated",7304,Tea,5,1 cup,240.0
92302500,"Tea, hot, leaf, black, decaffeinated",7304,Tea,6,1 small,360.0
92302500,"Tea, hot, leaf, black, decaffeinated",7304,Tea,7,1 medium,480.0
92302500,"Tea, hot, leaf, black, decaffeinated",7304,Tea,8,1 large,600.0
92303010,"Tea, hot, leaf, green",7304,Tea,1,1 fl oz,30.0
92303010,"Tea, hot, leaf, green",7304,Tea,2,1 cup,240.0
92303010,"Tea, hot, leaf, green",7304,Tea,3,1 small,360.0
92303010,"Tea, hot, leaf, green",7304,Tea,4,1 medium,480.0
92303010,"Tea, hot, leaf, green",7304,Tea,5,1 large,600.0
92303100,"Tea, hot, leaf, green, decaffeinated",7304,Tea,1,1 fl oz,30.0
92303100,"Tea, hot, leaf, green, decaffeinated",7304,Tea,2,1 cup,240.0
92303100,"Tea, hot, leaf, green, decaffeinated",7304,Tea,3,1 small,360.0
92303100,"Tea, hot, leaf, green, decaffeinated",7304,Tea,4,1 medium,480.0
92303100,"Tea, hot, leaf, green, decaffeinated",7304,Tea,5,1 large,600.0
92304100,"Tea, hot, leaf, oolong",7304,Tea,1,1 fl oz,30.0
92304100,"Tea, hot, leaf, oolong",7304,Tea,2,1 cup,240.0
92304100,"Tea, hot, leaf, oolong",7304,Tea,3,1 small,360.0
92304100,"Tea, hot, leaf, oolong",7304,Tea,4,1 medium,480.0
92304100,"Tea, hot, leaf, oolong",7304,Tea,5,1 large,600.0
92305010,"Tea, iced, instant, black, unsweetened",7304,Tea,7,1 fl oz (no ice),30.0
92305010,"Tea, iced, instant, black, unsweetened",7304,Tea,8,1 fl oz (with ice),23.0
92305010,"Tea, iced, instant, black, unsweetened",7304,Tea,9,1 fl oz (NFS),30.0
92305040,"Tea, iced, instant, black, pre-sweetened with sugar",7304,Tea,7,1 fl oz (no ice),31.0
92305040,"Tea, iced, instant, black, pre-sweetened with sugar",7304,Tea,8,1 fl oz (with ice),23.0
92305040,"Tea, iced, instant, black, pre-sweetened with sugar",7304,Tea,9,1 fl oz (NFS),31.0
92305050,"Tea, iced, instant, black, decaffeinated, pre-sweetened with sugar",7304,Tea,7,1 fl oz (no ice),31.0
92305050,"Tea, iced, instant, black, decaffeinated, pre-sweetened with sugar",7304,Tea,8,1 fl oz (with ice),23.0
92305050,"Tea, iced, instant, black, decaffeinated, pre-sweetened with sugar",7304,Tea,9,1 fl oz (NFS),31.0
92305090,"Tea, iced, instant, black, pre-sweetened with low calorie sweetener",7304,Tea,6,1 fl oz (no ice),30.0
92305090,"Tea, iced, instant, black, pre-sweetened with low calorie sweetener",7304,Tea,7,1 fl oz (with ice),23.0
92305090,"Tea, iced, instant, black, pre-sweetened with low calorie sweetener",7304,Tea,8,1 fl oz (NFS),30.0
92305110,"Tea, iced, instant, black, decaffeinated, pre-sweetened with low calorie sweetener",7304,Tea,6,1 fl oz (no ice),30.0
92305110,"Tea, iced, instant, black, decaffeinated, pre-sweetened with low calorie sweetener",7304,Tea,7,1 fl oz (with ice),23.0
92305110,"Tea, iced, instant, black, decaffeinated, pre-sweetened with low calorie sweetener",7304,Tea,8,1 fl oz (NFS),30.0
92305180,"Tea, iced, instant, black, decaffeinated, unsweetened",7304,Tea,5,1 fl oz (no ice),30.0
92305180,"Tea, iced, instant, black, decaffeinated, unsweetened",7304,Tea,6,1 fl oz (with ice),23.0
92305180,"Tea, iced, instant, black, decaffeinated, unsweetened",7304,Tea,7,1 fl oz (NFS),30.0
92305900,"Tea, iced, instant, green, unsweetened",7304,Tea,1,1 fl oz (no ice),30.0
92305900,"Tea, iced, instant, green, unsweetened",7304,Tea,2,1 fl oz (with ice),23.0
92305900,"Tea, iced, instant, green, unsweetened",7304,Tea,3,1 fl oz (NFS),30.0
92305910,"Tea, iced, instant, green, pre-sweetened with sugar",7304,Tea,1,1 fl oz (no ice),31.0
92305910,"Tea, iced, instant, green, pre-sweetened with sugar",7304,Tea,2,1 fl oz (with ice),23.0
92305910,"Tea, iced, instant, green, pre-sweetened with sugar",7304,Tea,3,1 fl oz (NFS),31.0
92305920,"Tea, iced, instant, green, pre-sweetened with low calorie sweetener",7304,Tea,1,1 fl oz (no ice),30.0
92305920,"Tea, iced, instant, green, pre-sweetened with low calorie sweetener",7304,Tea,2,1 fl oz (with ice),23.0
92305920,"Tea, iced, instant, green, pre-sweetened with low calorie sweetener",7304,Tea,3,1 fl oz (NFS),30.0
92306000,"Tea, hot, herbal",7304,Tea,1,1 fl oz,30.0
92306000,"Tea, hot, herbal",7304,Tea,5,1 cup,240.0
92306000,"Tea, hot, herbal",7304,Tea,6,1 small,360.0
92306000,"Tea, hot, herbal",7304,Tea,7,1 medium,480.0
92306000,"Tea, hot, herbal",7304,Tea,8,1 large,600.0
92306090,"Tea, hot, hibiscus",7304,Tea,1,1 fl oz,30.0
92306090,"Tea, hot, hibiscus",7304,Tea,2,1 cup,240.0
92306090,"Tea, hot, hibiscus",7304,Tea,4,1 small,360.0
92306090,"Tea, hot, hibiscus",7304,Tea,5,1 medium,480.0
92306090,"Tea, hot, hibiscus",7304,Tea,6,1 large,600.0
92306100,Corn beverage,7220,Smoothies and grain drinks,1,1 fl oz,30.0
92306100,Corn beverage,7220,Smoothies and grain drinks,3,1 cup,240.0
92306700,"Tea, hot, chamomile",7304,Tea,1,1 fl oz,30.0
92306700,"Tea, hot, chamomile",7304,Tea,5,1 cup,240.0
92306700,"Tea, hot, chamomile",7304,Tea,6,1 small,360.0
92306700,"Tea, hot, chamomile",7304,Tea,7,1 medium,480.0
92306700,"Tea, hot, chamomile",7304,Tea,8,1 large,600.0
92306800,"Tea, hot, with milk",7304,Tea,1,1 fl oz,30.0
92306800,"Tea, hot, with milk",7304,Tea,2,1 cup,240.0
92306800,"Tea, hot, with milk",7304,Tea,3,1 small,360.0
92306800,"Tea, hot, with milk",7304,Tea,4,1 medium,480.0
92306800,"Tea, hot, with milk",7304,Tea,5,1 large,600.0
92306850,"Tea, ginger",7304,Tea,1,1 fl oz,30.0
92306850,"Tea, ginger",7304,Tea,2,1 small,360.0
92306850,"Tea, ginger",7304,Tea,3,1 medium,480.0
92306850,"Tea, ginger",7304,Tea,4,1 large,600.0
92306850,"Tea, ginger",7304,Tea,5,1 cup,240.0
92306910,"Tea, bubble",7304,Tea,1,1 fl oz,30.0
92306910,"Tea, bubble",7304,Tea,2,"1 item, any size",435.0
92306910,"Tea, bubble",7304,Tea,3,1 cup,240.0
92306920,"Tea, kombucha",7304,Tea,1,1 fl oz (no ice),31.0
92306920,"Tea, kombucha",7304,Tea,2,1 fl oz (with ice),23.0
92306920,"Tea, kombucha",7304,Tea,3,1 fl oz (NFS),31.0
92306920,"Tea, kombucha",7304,Tea,4,1 can or bottle (12 fl oz),372.0
92307000,"Tea, iced, instant, black, unsweetened, dry",9999,Not included in a food category,1,"1 teaspoon, dry",0.2
92307400,"Tea, iced, instant, black, pre-sweetened, dry",9999,Not included in a food category,1,"1 teaspoon, dry",4.8
92307500,Iced Tea / Lemonade juice drink,7304,Tea,1,1 fl oz (no ice),30.0
92307500,Iced Tea / Lemonade juice drink,7304,Tea,2,1 fl oz (with ice),23.0
92307500,Iced Tea / Lemonade juice drink,7304,Tea,3,1 fl oz (NFS),30.0
92307500,Iced Tea / Lemonade juice drink,7304,Tea,4,1 bottle (12 fl oz),360.0
92307500,Iced Tea / Lemonade juice drink,7304,Tea,5,1 bottle (20 fl oz),600.0
92307510,"Iced Tea / Lemonade juice drink, light",7304,Tea,1,1 fl oz (no ice),30.0
92307510,"Iced Tea / Lemonade juice drink, light",7304,Tea,2,1 fl oz (with ice),23.0
92307510,"Iced Tea / Lemonade juice drink, light",7304,Tea,3,1 fl oz (NFS),30.0
92307510,"Iced Tea / Lemonade juice drink, light",7304,Tea,4,1 bottle (12 fl oz),360.0
92307510,"Iced Tea / Lemonade juice drink, light",7304,Tea,5,1 bottle (20 fl oz),600.0
92307520,"Iced Tea / Lemonade juice drink, diet",7304,Tea,1,1 fl oz (no ice),30.0
92307520,"Iced Tea / Lemonade juice drink, diet",7304,Tea,2,1 fl oz (with ice),23.0
92307520,"Iced Tea / Lemonade juice drink, diet",7304,Tea,3,1 fl oz (NFS),30.0
92308000,"Tea, iced, brewed, black, pre-sweetened with sugar",7304,Tea,1,1 fl oz (no ice),31.0
92308000,"Tea, iced, brewed, black, pre-sweetened with sugar",7304,Tea,2,1 fl oz (with ice),23.0
92308000,"Tea, iced, brewed, black, pre-sweetened with sugar",7304,Tea,3,1 fl oz (NFS),31.0
92308000,"Tea, iced, brewed, black, pre-sweetened with sugar",7304,Tea,4,1 child/senior drink,279.0
92308000,"Tea, iced, brewed, black, pre-sweetened with sugar",7304,Tea,5,1 small drink,372.0
92308000,"Tea, iced, brewed, black, pre-sweetened with sugar",7304,Tea,6,1 medium drink,512.0
92308000,"Tea, iced, brewed, black, pre-sweetened with sugar",7304,Tea,7,1 large drink,744.0
92308000,"Tea, iced, brewed, black, pre-sweetened with sugar",7304,Tea,8,1 extra large drink,1023.0
92308010,"Tea, iced, brewed, black, pre-sweetened with low calorie sweetener",7304,Tea,1,1 fl oz (no ice),30.0
92308010,"Tea, iced, brewed, black, pre-sweetened with low calorie sweetener",7304,Tea,2,1 fl oz (with ice),23.0
92308010,"Tea, iced, brewed, black, pre-sweetened with low calorie sweetener",7304,Tea,3,1 fl oz (NFS),30.0
92308010,"Tea, iced, brewed, black, pre-sweetened with low calorie sweetener",7304,Tea,4,1 child/senior drink,270.0
92308010,"Tea, iced, brewed, black, pre-sweetened with low calorie sweetener",7304,Tea,5,1 small drink,360.0
92308010,"Tea, iced, brewed, black, pre-sweetened with low calorie sweetener",7304,Tea,6,1 medium drink,495.0
92308010,"Tea, iced, brewed, black, pre-sweetened with low calorie sweetener",7304,Tea,7,1 large drink,720.0
92308010,"Tea, iced, brewed, black, pre-sweetened with low calorie sweetener",7304,Tea,8,1 extra large drink,979.0
92308020,"Tea, iced, brewed, black, unsweetened",7304,Tea,1,1 fl oz (no ice),30.0
92308020,"Tea, iced, brewed, black, unsweetened",7304,Tea,2,1 fl oz (with ice),23.0
92308020,"Tea, iced, brewed, black, unsweetened",7304,Tea,3,1 fl oz (NFS),30.0
92308020,"Tea, iced, brewed, black, unsweetened",7304,Tea,4,1 child/senior drink,270.0
92308020,"Tea, iced, brewed, black, unsweetened",7304,Tea,5,1 small drink,360.0
92308020,"Tea, iced, brewed, black, unsweetened",7304,Tea,6,1 medium drink,495.0
92308020,"Tea, iced, brewed, black, unsweetened",7304,Tea,7,1 large drink,720.0
92308020,"Tea, iced, brewed, black, unsweetened",7304,Tea,8,1 extra large drink,979.0
92308030,"Tea, iced, brewed, black, decaffeinated, pre-sweetened with sugar",7304,Tea,1,1 fl oz (no ice),31.0
92308030,"Tea, iced, brewed, black, decaffeinated, pre-sweetened with sugar",7304,Tea,2,1 fl oz (with ice),23.0
92308030,"Tea, iced, brewed, black, decaffeinated, pre-sweetened with sugar",7304,Tea,3,1 fl oz (NFS),31.0
92308030,"Tea, iced, brewed, black, decaffeinated, pre-sweetened with sugar",7304,Tea,4,1 child/senior drink,279.0
92308030,"Tea, iced, brewed, black, decaffeinated, pre-sweetened with sugar",7304,Tea,5,1 small drink,372.0
92308030,"Tea, iced, brewed, black, decaffeinated, pre-sweetened with sugar",7304,Tea,6,1 medium drink,512.0
92308030,"Tea, iced, brewed, black, decaffeinated, pre-sweetened with sugar",7304,Tea,7,1 large drink,744.0
92308030,"Tea, iced, brewed, black, decaffeinated, pre-sweetened with sugar",7304,Tea,8,1 extra large drink,1023.0
92308040,"Tea, iced, brewed, black, decaffeinated, pre-sweetened with low calorie sweetener",7304,Tea,1,1 fl oz (no ice),30.0
92308040,"Tea, iced, brewed, black, decaffeinated, pre-sweetened with low calorie sweetener",7304,Tea,2,1 fl oz (with ice),23.0
92308040,"Tea, iced, brewed, black, decaffeinated, pre-sweetened with low calorie sweetener",7304,Tea,3,1 fl oz (NFS),30.0
92308040,"Tea, iced, brewed, black, decaffeinated, pre-sweetened with low calorie sweetener",7304,Tea,4,1 child/senior drink,270.0
92308040,"Tea, iced, brewed, black, decaffeinated, pre-sweetened with low calorie sweetener",7304,Tea,5,1 small drink,360.0
92308040,"Tea, iced, brewed, black, decaffeinated, pre-sweetened with low calorie sweetener",7304,Tea,6,1 medium drink,495.0
92308040,"Tea, iced, brewed, black, decaffeinated, pre-sweetened with low calorie sweetener",7304,Tea,7,1 large drink,720.0
92308040,"Tea, iced, brewed, black, decaffeinated, pre-sweetened with low calorie sweetener",7304,Tea,8,1 extra large drink,979.0
92308050,"Tea, iced, brewed, black, decaffeinated, unsweetened",7304,Tea,1,1 fl oz (no ice),30.0
92308050,"Tea, iced, brewed, black, decaffeinated, unsweetened",7304,Tea,2,1 fl oz (with ice),23.0
