Food code,Food group,Food code description,Energy (kcal)*,Water (g),Protein (g),Tryptophan (g),Threonine (g),Isoleucine (g),Leucine (g),Lysine (g),Methionine (g),Cystine (g),Phenylalanine (g),Tyrosine (g),Valine (g),Arginine (g),Histidine (g),Alanine (g),Aspartic acid (g),Glutamic acid (g),Glycine (g),Proline (g),Serine (g),Hydroxyproline (g),Total lipid (Fat) (g),"Fatty acids, total saturated (g)",4:0 (g),6:0 (g),8:0 (g),10:0 (g),12:0 (g),13:0 (g),14:0 (g),15:0 (g),16:0 (g),17:0 (g),18:0 (g),20:0 (g),22:0 (g),24:0 (g),"Fatty acids, total monounsaturated (g)",14:1 (g),15:1 (g),16:1 undifferentiated (g),16:1 c (g),16:1 t (g),17:1 (g),18:1 undifferentiated (g),18:1 c (g),18:1 t (g),18:1-11 t (18:1t n-7) (g),20:1 (g),22:1 undifferentiated (g),22:1 c (g),22:1 t (g),24:1 c (g),"Fatty acids, total polyunsaturated (g)",18:2 undifferentiated (g),"C 18:2, cis, n-6 (Linoleic Acid) (g)",18:2 CLAs (g),"18:2 t,t (g)",18:2 i (g),18:2 t not further defined (g),18:3 undifferentiated (g),"C 18:3, cis, n-3 (Alpha-Linolenic Acid) (g)","18:3 n-6 c,c,c (g)",18:3i (g),18:4 (g),"20:2 n-6 c,c (g)",20:3 undifferentiated (g),20:3 n-3 (g),20:3 n-6 (g),20:4 undifferentiated (g),20:4 n-6 (g),20:5 n-3 (EPA) (g),21:5 (g),22:4 (g),22:5 n-3 (DPA) (g),22:6 n-3 (DHA) (g),"Fatty acids, total trans (g)","Fatty acids, total trans-monoenoic (g)","Fatty acids, total trans-polyenoic (g)",Cholesterol (mg),Phytosterols (mg),Stigmasterol (mg),Campesterol (mg),Beta-sitosterol (mg),Carbohydrate (g),"Fibre, total dietary (g)","Sugars, total (g)","Sugars, added (g)",Sucrose (g),Glucose (Dextrose) (g),Fructose (g),Lactose (g),Maltose (g),Galactose (g),Starch (g),Ash (g),Ca (mg),Fe (mg),Mg (mg),P (mg),K (mg),Na (mg),Zn (mg),Cu (mg),Mn (mg),Se (mcg),F (mcg),Phytic acid (mg),Vit A (mg),Vit A-RAE (mcg),Vit A-RE (mcg),Lycopene (mcg),Lutein + zeaxanthin (mcg),Retinol (mcg),Beta-carotene equivalents (mcg),"Carotene, alpha (mcg)","Cryptoxanthin, beta (mcg)",Vit D (D2 +D3) (mcg),Vit D2 (ergocalciferol) (mcg),Vit D3 (cholecalciferol) (mcg),Vit E (mg),"Vit E, added (mg)","Tocopherol, alpha (mg)","Tocopherol, beta (mg)","Tocopherol, gamma (mg)","Tocopherol, delta (mg)","Tocotrienol, alpha (mg)","Tocotrienol, beta (mg)","Tocotrienol, gamma (mg)","Tocotrienol, delta (mg)",Thiamin (mg),Riboflavin (mg),Niacin (mg),Niacin equivalents (mg),Pantothenic acid (mg),Vit B6 (mg),"Folate, total (mcg)",Folic acid (mcg),"Folate, food (mcg)","Folate, DFE (mcg)","Choline, total (mg)",Betaine (mg),Vit B12 (mcg),"Vit B12, added (mcg)",Vit C (mg),Vit K (phylloquinone) (mcg),Dihydrophylloquinone (mcg),Menaquinone-4 (mcg),"Alcohol, ethyl (g)",Caffeine (mg),Theobromine (mg)
13019,Condiments and spices,"Garlic, peeled or unpeeled, fresh, raw",152,62,6.3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2.8,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,22.7,5.2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,30,1.3,25,39,510,8,1,n/a,n/a,14,n/a,n/a,n/a,0,0,n/a,n/a,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.23,0.4,0.8,n/a,n/a,n/a,n/a,n/a,3,3,n/a,n/a,0,n/a,11,n/a,n/a,n/a,n/a,n/a,n/a
13020,Condiments and spices,"Ginger, dried, ground",332,9.9,6.9,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,4.5,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,59.4,12.9,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,6.3,152,24.3,335,310,1225,50,3.72,n/a,n/a,55,n/a,n/a,n/a,80,161,n/a,n/a,0,965,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.16,0.27,3.5,n/a,n/a,n/a,n/a,n/a,88,88,n/a,n/a,0,n/a,29,n/a,n/a,n/a,n/a,n/a,n/a
13021,Condiments and spices,"Green Ginger (Mature), fresh, raw",89,73.6,2.6,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1.1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,13.4,7.7,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1.7,46.8,1.9,38,93.7,661,18,1,n/a,n/a,2,n/a,n/a,n/a,3,6,n/a,n/a,0,35,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.03,0.06,2.5,n/a,n/a,n/a,n/a,n/a,30,30,n/a,n/a,0,n/a,8,n/a,n/a,n/a,n/a,n/a,n/a
13022,Condiments and spices,"Mint Leaves, fresh, raw",44,84.9,4.8,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1.1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.1,7.2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1.9,200,3.6,34,62,380,28,0.8,n/a,n/a,1,n/a,n/a,n/a,62,123,n/a,n/a,0,740,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.15,0.09,1.7,n/a,n/a,n/a,n/a,n/a,114,114,n/a,n/a,0,n/a,26,n/a,n/a,n/a,n/a,n/a,n/a
13023,Condiments and spices,"Onion, mature, red skinned, peeled, fresh, raw",42,87.9,1.5,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,7.6,2.3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.6,26,0.9,19,40,152,5,0.16,n/a,n/a,1,n/a,n/a,n/a,1,2,n/a,n/a,0,10,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.02,0.04,0.3,n/a,n/a,n/a,n/a,n/a,14,14,n/a,n/a,0,n/a,7,n/a,n/a,n/a,n/a,n/a,n/a
13024,Condiments and spices,"Onion, spring, raw",31,90.8,1.8,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,4.1,2.3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.7,44,1.3,14,34,225,12,0.3,n/a,n/a,1,n/a,n/a,n/a,53,105,n/a,n/a,0,632,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.04,0.06,0.6,n/a,n/a,n/a,n/a,n/a,48,48,n/a,n/a,0,n/a,26,n/a,n/a,n/a,n/a,n/a,n/a
13025,Condiments and spices,"Parsley, fresh, raw",52,81.4,5.9,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,4.2,5.1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,3.2,390,5.06,35,175,1290,54,0.88,n/a,n/a,0,n/a,n/a,n/a,354,708,n/a,n/a,0,4250,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.15,0.04,1.1,n/a,n/a,n/a,n/a,n/a,55,55,n/a,n/a,0,n/a,119,n/a,n/a,n/a,n/a,n/a,n/a
13026,Condiments and spices,"Pepper, ground, black, dry, raw",297,11.8,10.3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2.7,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,44.7,26.3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,4.3,463,19.4,253,188,576,25,1.28,n/a,n/a,3,n/a,n/a,n/a,14,29,n/a,n/a,0,171,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.09,0.14,0.7,n/a,n/a,n/a,n/a,n/a,10,10,n/a,n/a,0,n/a,0,n/a,n/a,n/a,n/a,n/a,n/a
13027,Condiments and spices,"Salt, Iodized",0,0.2,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,99.8,32,0.1,1,6,98,38500,0.1,n/a,n/a,2,n/a,n/a,n/a,0,0,n/a,n/a,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0,0,0,n/a,n/a,n/a,n/a,n/a,0,0,n/a,n/a,0,n/a,0,n/a,n/a,n/a,n/a,n/a,n/a
13028,Condiments and spices,"Spice, mixed or all spice",360,8.5,9.4,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,16.3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,26.3,35.8,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,3.8,727,35.5,203,277,1440,90,3.65,n/a,n/a,3,n/a,n/a,n/a,55,109,n/a,n/a,0,656,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.25,0.45,4.9,n/a,n/a,n/a,n/a,n/a,52,52,n/a,n/a,0,n/a,30,n/a,n/a,n/a,n/a,n/a,n/a
13029,Condiments and spices,"Tamarind, fruit, dry, raw",298,21.3,5,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.6,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,65.4,5.3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2.4,166,9,83,190,836,25,1,n/a,n/a,2,n/a,n/a,n/a,0,0,n/a,n/a,0,1.54,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,60,0.18,2,n/a,n/a,n/a,n/a,n/a,10,10,n/a,n/a,0,n/a,0.6,n/a,n/a,n/a,n/a,n/a,n/a
13030,Condiments and spices,"Tamarind, fruit, fresh, raw",298,20.8,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,69.5,5.3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2.2,105,9.2,83,105,836,25,0.58,n/a,n/a,2,n/a,n/a,n/a,0,0,n/a,n/a,0,1.54,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.34,0.07,1.6,n/a,n/a,n/a,n/a,n/a,10,10,n/a,n/a,0,n/a,3.6,n/a,n/a,n/a,n/a,n/a,n/a
13031,Condiments and spices,"Tomato, sauce (Ketchup)",115,67.5,1.6,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,26.1,1.5,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,3.4,13,0.7,16,28,316,918,0.18,n/a,n/a,0.5,n/a,n/a,n/a,22,43,n/a,n/a,0,260,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0,0.1,1.3,n/a,n/a,n/a,n/a,n/a,16,16,n/a,n/a,0,n/a,0,n/a,n/a,n/a,n/a,n/a,n/a
13032,Condiments and spices,"Tomato, paste, with added salt",78,76.2,3.2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,13.6,4.1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,3,30,1.7,43,71,911,630,0.57,n/a,n/a,4,n/a,n/a,n/a,113,225,n/a,n/a,0,1350,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.13,0.13,2.8,n/a,n/a,n/a,n/a,n/a,17,17,n/a,n/a,0,n/a,15,n/a,n/a,n/a,n/a,n/a,n/a
13033,Condiments and spices,"Tomato, soup, condensed, canned",54,84,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,10.8,1.9,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2.3,10,0.4,13,21,290,545,0.3,n/a,n/a,0.5,n/a,n/a,n/a,11,22,n/a,n/a,0,130,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.3,0,1.3,n/a,n/a,n/a,n/a,n/a,3,3,n/a,n/a,0,n/a,4,n/a,n/a,n/a,n/a,n/a,n/a
13034,Condiments and spices,"Turmeric, dried, ground",300,13.7,6.3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,3.1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,51.7,20,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,5.2,500,39,225,284,1250,25,3.6,n/a,n/a,4.3,n/a,n/a,n/a,80,161,n/a,n/a,0,965,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.26,0.23,3.4,n/a,n/a,n/a,n/a,n/a,85,85,n/a,n/a,0,n/a,30,n/a,n/a,n/a,n/a,n/a,n/a
13035,Condiments and spices,"Yeast, dry powder",347,7.9,35.7,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,4.9,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,30.5,19.3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,6.6,120,3.4,230,1690,2000,50,8,n/a,n/a,1,n/a,n/a,n/a,0,0,n/a,n/a,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2.8,4,8.5,n/a,n/a,n/a,n/a,n/a,4000,4000,n/a,n/a,0,n/a,0,n/a,n/a,n/a,n/a,n/a,n/a
14001,Insects,"Grasshopper, Brown, Fresh, Raw",170,71.9,12.8,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,12.8,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.3,1.41,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.7,7,3.7,10,35,75,66,3.57,n/a,n/a,n/a,n/a,n/a,n/a,174,174,n/a,n/a,174,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1.04,0.2,n/a,n/a,n/a,n/a,n/a,1,1,n/a,n/a,n/a,n/a,3.2,n/a,n/a,n/a,n/a,n/a,n/a
14002,Insects,"Grasshopper, Green, Fresh, Raw",210,66.3,14.5,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,16.3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.7,1.3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.9,9,5.6,11,47,125,121,5.81,n/a,n/a,n/a,n/a,n/a,n/a,94,94,n/a,n/a,94,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.93,3.6,n/a,n/a,n/a,n/a,n/a,1,1,n/a,n/a,n/a,n/a,0.6,n/a,n/a,n/a,n/a,n/a,n/a
14003,Insects,"Termite, Dry, Raw",557,7,35,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,43.6,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,3.4,5.5,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,5.4,91,35.2,5,609,388,1969,0.09,n/a,n/a,4,n/a,n/a,n/a,100,100,n/a,n/a,100,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.08,3.56,3.9,n/a,n/a,n/a,n/a,n/a,0,0,n/a,n/a,n/a,n/a,0.3,n/a,n/a,n/a,n/a,n/a,n/a
